,genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
2027,SLC2A2,True,Beta cells,Endoderm,True,0.0,0.00189274,True,0.0,0.0,9606,Pancreas,0.007
2028,SLC2A2,True,Enterocytes,Endoderm,True,0.0,0.00188324,True,0.0,0.0,9606,GI tract,0.007
2029,NKX6-2,True,Oligodendrocytes,Ectoderm,True,0.0,0.000632111,True,0.587131,0.00222387,9606,Brain,0.024
2030,NKX6-2,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.000627943,True,0.0,0.0306381,9606,Brain,0.024
2031,NKX6-2,True,Beta cells,Endoderm,True,0.0,0.000630915,True,0.0,0.030303,9606,Pancreas,0.024
2032,P01325,True,Beta cells,Endoderm,False,0.0,0.0,True,1.0,0.0201377,10090,Pancreas,0.018
2033,P01326,True,Beta cells,Endoderm,False,0.0,0.0,True,0.833333,0.0226468,10090,Pancreas,0.02
2034,FXYD2,True,Delta cells,Endoderm,True,0.0,0.00439698,True,0.0,0.030626,9606,Pancreas,0.025
2035,FXYD2,True,Cholangiocytes,Endoderm,True,0.0,0.0044915,True,0.0,0.0306103,9606,Liver,0.025
2037,FXYD2,True,Beta cells,Endoderm,True,0.363636,0.00189274,True,0.0,0.0306891,9606,Pancreas,0.025
2038,FXYD2,True,Gamma (PP) cells,Endoderm,True,0.285714,0.00376766,True,0.0,0.0306064,9606,Pancreas,0.025
2039,FXYD2,True,Intercalated cells,Mesoderm,True,0.0,0.00438596,True,1.0,0.0294854,9606,Kidney,0.025
2040,NPY,True,Neurons,Ectoderm,True,0.0,0.00565504,True,0.126526,0.0103514,9606,Brain,0.015
2041,NPY,True,Neuroendocrine cells,Ectoderm,True,0.0,0.0056391,True,0.206897,0.0163586,9606,Brain,0.015
2042,NPY,True,Chromaffin cells,Mesoderm,True,0.0,0.0056391,True,0.0,0.0170677,9606,Adrenal glands,0.015
2044,NPY,True,Interneurons,Ectoderm,True,0.0,0.0056391,True,0.0481283,0.0166905,9606,Brain,0.015
2047,RIMS1,True,Beta cells,Endoderm,True,0.0,0.00126183,True,0.0,0.0,9606,Pancreas,0.01
2048,MAFA,True,Beta cells,Endoderm,True,0.5,0.000315457,True,0.666667,0.000193013,9606,Pancreas,0.002
2051,EFNA5,True,Beta cells,Endoderm,True,0.0,0.0249211,True,0.0238095,0.0299813,9606,Pancreas,0.029
2052,LMX1A,True,Beta cells,Endoderm,True,0.0,0.000630915,True,0.0,0.0034099,9606,Pancreas,0.003
2053,LMX1A,True,Enterochromaffin cells,Endoderm,True,0.0,0.000626566,True,0.0,0.00340071,9606,GI tract,0.003
2054,PAX4,True,Beta cells,Endoderm,True,0.0,0.0,True,0.0,0.0010294,9606,Pancreas,0.001
2055,PAX4,True,Delta cells,Endoderm,True,0.0,0.0,True,0.0,0.00102729,9606,Pancreas,0.001
2056,IAPP,True,Enteroendocrine cells,Endoderm,True,0.947368,0.0365585,True,0.848485,0.01884,9606,GI tract,0.023
2057,IAPP,True,Delta cells,Endoderm,True,0.75,0.040201,True,1.0,0.0199679,9606,Pancreas,0.023
2058,IAPP,True,Beta cells,Endoderm,True,1.0,0.0353312,True,1.0,0.0179502,9606,Pancreas,0.023
2059,G6PC2,True,Beta cells,Endoderm,True,0.863636,0.00536278,True,0.785714,0.000128675,9606,Pancreas,0.004
2060,ERO1B,True,Beta cells,Endoderm,False,0.0,0.0,True,0.785714,0.00714148,9606,Pancreas,0.007
2061,GJD2,True,Beta cells,Endoderm,True,0.590909,0.00189274,True,0.452381,0.00379592,9606,Pancreas,0.005
2062,GJD2,True,Chromaffin cells,Mesoderm,True,0.0,0.00595238,True,0.0,0.00500481,9606,Adrenal glands,0.005
2064,IGF2,True,Myoblasts,Mesoderm,True,0.0,0.0463659,True,0.0714286,0.000834885,9606,Skeletal muscle,0.013
2066,IGF2,True,Chromaffin cells,Mesoderm,True,0.0,0.0463659,True,0.0,0.0008983,9606,Adrenal glands,0.013
2068,IGF2,True,Leydig cells,Mesoderm,True,0.0,0.046395,True,0.0,0.000898934,9606,Reproductive,0.013
2069,IGF2,True,Beta cells,Endoderm,True,0.0454545,0.0463722,True,0.0,0.000900727,9606,Pancreas,0.013
2070,IGF2,True,Chondrocytes,Mesoderm,True,0.0,0.0463659,True,0.0,0.000900032,9606,Connective tissue,0.013
2071,SYT13,True,Beta cells,Endoderm,True,0.590909,0.00283912,True,0.0,0.0,9606,Pancreas,0.029
2073,NPTX2,True,Beta cells,Endoderm,True,0.818182,0.0126183,True,0.0,0.00688413,9606,Pancreas,0.008
2074,NPTX2,True,Delta cells,Endoderm,True,0.0,0.0182161,True,0.0,0.00686998,9606,Pancreas,0.008
2075,PFKFB2,True,Beta cells,Endoderm,True,0.272727,0.00315457,True,0.0714286,0.000193013,9606,Pancreas,0.001
2076,EDARADD,True,Beta cells,Endoderm,True,0.0454545,0.0022082,True,0.0,0.000900727,9606,Pancreas,0.001
2077,ADCYAP1,True,Beta cells,Endoderm,True,0.772727,0.000946372,True,0.0,0.00257351,9606,Pancreas,0.003
2078,CASR,True,Osteoclasts,Mesoderm,True,0.0,0.00219298,True,0.0,0.00051338,9606,Bone,0.001
2079,CASR,True,Delta cells,Endoderm,True,0.0,0.00219849,True,0.1,0.000449438,9606,Pancreas,0.001
2080,CASR,True,Parathyroid chief cells,Endoderm,True,0.0,0.00219298,True,0.333333,0.000449236,9606,Parathyroid glands,0.001
2081,CASR,True,Beta cells,Endoderm,True,0.272727,0.000315457,True,0.0952381,0.000257351,9606,Pancreas,0.001
2082,ISL1,True,Gamma (PP) cells,Endoderm,True,0.428571,0.0125589,True,0.0,0.0313763,9606,Pancreas,0.028
2083,ISL1,True,Delta cells,Endoderm,True,1.0,0.0109925,True,1.0,0.0307544,9606,Pancreas,0.028
2084,ISL1,True,Cardiac stem and precursor cells,Mesoderm,True,0.0,0.0134712,True,0.0,0.0313763,9606,Heart,0.028
2085,ISL1,True,Beta cells,Endoderm,True,0.681818,0.00883281,True,0.738095,0.0294666,9606,Pancreas,0.028
2087,ISL1,True,Interneurons,Ectoderm,True,0.0,0.0134712,True,0.0588235,0.031043,9606,Brain,0.028
2088,ISL1,True,Retinal ganglion cells,Ectoderm,True,0.0,0.0134754,True,0.630435,0.0296029,9606,Brain,0.028
2089,ISL1,True,Enteroendocrine cells,Endoderm,True,0.105263,0.0129215,True,0.424242,0.0305427,9606,GI tract,0.028
2090,ISL1,True,Neuroblasts,Ectoderm,True,0.0,0.0134712,True,0.0,0.0313783,9606,Brain,0.028
2092,ISL1,True,Motor neurons,Ectoderm,True,0.0,0.0134712,True,0.0,0.0313763,9606,Brain,0.028
2093,ISL1,True,Neurons,Ectoderm,True,0.0,0.0135093,True,0.0610433,0.029556,9606,Brain,0.028
2095,TGFBR3,True,Beta cells,Endoderm,True,0.0,0.0164038,True,0.0,0.0,9606,Pancreas,0.019
2096,SMAD9,True,Beta cells,Endoderm,True,0.0,0.00851735,True,0.0,0.0,9606,Pancreas,0.002
2097,SMAD9,True,Embryonic stem cells,Epiblast,True,0.0,0.00845865,True,0.0,0.0,9606,Zygote,0.002
2099,SIX3,True,Beta cells,Endoderm,True,0.0454545,0.00283912,True,0.0,0.0,9606,Pancreas,0.014
2100,SIX3,True,Ependymal cells,Ectoderm,True,0.0,0.00313873,True,0.0,0.0,9606,Brain,0.014
2101,SIX2,True,Beta cells,Endoderm,True,0.0,0.00189274,True,0.0,0.0,9606,Pancreas,0.001
2103,BMP5,True,Beta cells,Endoderm,True,0.0909091,0.00599369,True,0.0,0.000772052,9606,Pancreas,0.002
2104,BMP5,True,Stromal cells,Mesoderm,True,0.0,0.00657895,True,0.0,0.000770218,9606,Connective tissue,0.002
2105,PIR,True,Beta cells,Endoderm,True,0.0,0.0160883,True,0.0,0.00920028,9606,Pancreas,0.011
2107,STXBP5,True,Beta cells,Endoderm,True,0.0,0.00283912,True,0.0,0.0,9606,Pancreas,0.004
2108,DLK1,True,Pericytes,Mesoderm,True,0.0,0.0461538,True,0.623967,0.0490778,9606,Vasculature,0.055
2109,DLK1,True,Beta cells,Endoderm,True,0.681818,0.0416404,True,0.333333,0.0572605,9606,Pancreas,0.055
2110,DLK1,True,Hepatoblasts,Endoderm,True,0.0,0.0460526,True,0.0,0.0580045,9606,Liver,0.055
2111,DLK1,True,Chondrocytes,Mesoderm,True,0.0,0.0460526,True,0.533333,0.0570878,9606,Connective tissue,0.055
2112,DLK1,True,Leydig cells,Mesoderm,True,0.0,0.0460815,True,0.272727,0.0578528,9606,Reproductive,0.055
2113,Q8CCV7,True,Beta cells,Endoderm,True,0.909091,0.109779,True,0.833333,0.333591,10090,Pancreas,0.288
2114,Q8CCV7,True,Neurons,Ectoderm,True,0.666667,0.113729,True,0.99889,0.294198,10090,Brain,0.288
2115,Q8CCV7,True,Hepatic stellate cells,Endoderm,True,0.5,0.115047,True,0.0,0.33498,10090,Liver,0.288
2116,RGS16,True,Pancreatic progenitor cells,Endoderm,True,0.0,0.0203634,True,0.0,0.0,9606,Pancreas,0.01
2118,RGS16,True,Beta cells,Endoderm,True,0.136364,0.0195584,True,0.0,0.0,9606,Pancreas,0.01
2120,RELN,True,Interneurons,Ectoderm,True,0.0,0.00344612,True,0.0,0.0,9606,Brain,0.018
2121,RELN,True,Cajal-Retzius cells,Ectoderm,True,0.0,0.00344612,True,0.0,0.0,9606,Brain,0.018
2123,DIABLO,True,Plasma cells,Mesoderm,True,0.0,0.0,True,0.0,0.0329825,9606,Immune system,0.026
2126,SMOC2,True,Leydig cells,Mesoderm,True,1.0,0.0172414,True,0.0,0.0,9606,Reproductive,0.026
2128,SMOC2,True,Crypt cells,Endoderm,True,0.0,0.0178571,True,0.0,0.0,9606,GI tract,0.026
2131,DYNC1I1,True,Neurons,Ectoderm,True,0.777778,0.000314169,True,0.167592,0.0183193,9606,Brain,0.022
2136,TMEM163,True,Oligodendrocytes,Ectoderm,True,0.0,0.000632111,True,0.0,0.0,9606,Brain,0.027
2140,CACNA2D2,True,Neurons,Ectoderm,True,0.0,0.00125668,True,0.301887,0.0179107,9606,Brain,0.027
2144,CACNA2D2,True,Tanycytes,Ectoderm,True,0.0,0.00125313,True,0.047619,0.0343099,9606,Brain,0.027
2148,NDNF,True,Interneurons,Ectoderm,True,0.0,0.00626566,True,0.0374332,0.0203273,9606,Brain,0.017
2160,EBF3,True,Cajal-Retzius cells,Ectoderm,True,0.0,0.000626566,True,0.308989,0.0118777,9606,Brain,0.012
2161,FUT9,True,Immature neurons,Ectoderm,True,0.0,0.0018797,True,1.0,0.0479979,9606,Brain,0.039
2163,FUT9,True,Proximal tubule cells,Mesoderm,True,0.0,0.00188029,True,0.814286,0.044602,9606,Kidney,0.039
2170,DACH1,True,Podocytes,Mesoderm,True,0.909091,0.0214511,True,0.222222,0.0109205,9606,Kidney,0.013
2180,DNM3,True,Mast cells,Mesoderm,True,0.0,0.0031407,True,0.0,0.0537724,9606,Immune system,0.043
2191,SLC17A6,True,Glutaminergic neurons,Ectoderm,True,0.0,0.000313283,True,0.0,0.0,9606,Brain,0.016
2193,SLC17A6,True,Neurons,Ectoderm,True,0.0,0.000314169,True,0.0,0.0,9606,Brain,0.016
2195,SLC17A6,True,Retinal ganglion cells,Ectoderm,True,1.0,0.0,True,0.0,0.0,9606,Brain,0.016
2206,ACHE,True,Langerhans cells,Mesoderm,True,0.0,0.00476493,True,0.0,0.0195701,9606,Skin,0.016
2207,ACHE,True,Megakaryocytes,Mesoderm,True,0.0,0.00469925,True,0.0,0.0195701,9606,Immune system,0.016
2208,ACHE,True,Myoblasts,Mesoderm,True,0.0,0.00469925,True,0.0,0.0195877,9606,Skeletal muscle,0.016
2209,ACHE,True,Mast cells,Mesoderm,True,0.0,0.00471106,True,0.0,0.0196179,9606,Immune system,0.016
2211,ACHE,True,Cholinergic neurons,Ectoderm,True,0.0,0.00469925,True,0.0,0.0195701,9606,Brain,0.016
2212,CCM2,True,Pyramidal cells,Ectoderm,True,0.0,0.0435464,True,0.0,0.0505647,9606,Brain,0.052
2225,LHX1,True,Interneurons,Ectoderm,True,0.0,0.00657895,True,0.0,0.0127289,9606,Brain,0.011
2231,CDH4,True,Radial glia cells,Ectoderm,True,0.0,0.000313283,True,1.0,0.0201527,9606,Brain,0.017
2241,SMAD1,True,Embryonic stem cells,Epiblast,True,0.0,0.0153509,True,0.0,0.0,9606,Zygote,0.036
2244,TBR1,True,Immature neurons,Ectoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Brain,0.018
2247,LHX5,True,Interneurons,Ectoderm,True,0.0,0.00219298,True,0.0,0.0122094,9606,Brain,0.01
2248,CALB2,True,Neurons,Ectoderm,True,0.0,0.00282752,True,0.139845,0.0311904,9606,Brain,0.03
2250,CALB2,True,Cajal-Retzius cells,Ectoderm,True,0.0,0.00281955,True,0.882023,0.0277147,9606,Brain,0.03
2251,CALB2,True,Interneurons,Ectoderm,True,0.0,0.00281955,True,0.117647,0.0364982,9606,Brain,0.03
2257,EMX2,True,Radial glia cells,Ectoderm,True,0.0,0.0112782,True,0.25,0.0315769,9606,Brain,0.027
2268,Q9JJP2,True,Cajal-Retzius cells,Ectoderm,False,,,True,,,10090,Brain,0.008
2269,EOMES,True,Neuroblasts,Ectoderm,True,0.0,0.00219298,True,0.0,0.0261165,9606,Brain,0.021
2271,EOMES,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.00219298,True,0.0,0.0261602,9606,Brain,0.021
2272,EOMES,True,Cajal-Retzius cells,Ectoderm,True,0.0,0.00219298,True,0.00561798,0.0263517,9606,Brain,0.021
2273,CNR1,True,Cajal-Retzius cells,Ectoderm,True,0.0,0.00250627,True,0.140449,0.0806127,9606,Brain,0.065
2274,CNR1,True,Neuroblasts,Ectoderm,True,0.0,0.00250627,True,0.0,0.0813013,9606,Brain,0.065
2277,MYH6,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.883333,6.44122e-05,9606,Heart,0.003
2278,MYH6,True,Smooth muscle cells,Mesoderm,True,0.0,0.0,True,0.0,0.00349198,9606,Smooth muscle,0.003
2279,TBX18,True,Pericytes,Mesoderm,True,0.0,0.000313972,True,0.0,0.0,9606,Vasculature,0.004
2281,TBX18,True,Mesangial cells,Mesoderm,True,0.0,0.00031348,True,0.0,0.0,9606,Kidney,0.004
2284,FUT4,True,Embryonic stem cells,Epiblast,True,0.0,0.0,True,0.0,0.000706305,9606,Zygote,0.001
2286,FUT4,True,Eosinophils,Mesoderm,True,0.0,0.0,True,0.0,0.000705852,9606,Immune system,0.001
2287,FUT4,True,Monocytes,Mesoderm,True,0.0,0.0,True,0.0,0.000705943,9606,Immune system,0.001
2289,FUT4,True,Neutrophils,Mesoderm,True,0.0,0.0,True,0.0,0.00071933,9606,Immune system,0.001
2290,FUT4,True,Macrophages,Mesoderm,True,0.0,0.0,True,0.0,0.00072896,9606,Immune system,0.001
2295,NKX2-5,True,Cardiac stem and precursor cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.00166827,9606,Heart,0.003
2297,GATA4,True,Enterocytes,Endoderm,True,0.0,0.0047081,True,0.0231788,0.00765557,9606,GI tract,0.008
2298,GATA4,True,Cardiomyocytes,Mesoderm,True,0.0,0.00469925,True,0.05,0.00779388,9606,Heart,0.008
2300,GATA4,True,Sertoli cells,Mesoderm,True,0.0,0.00469925,True,0.710526,0.00623915,9606,Reproductive,0.008
2305,KIT,True,Müller cells,Ectoderm,True,0.0,0.00250627,True,0.0,0.0185661,9606,Eye,0.015
2306,KIT,True,Embryonic stem cells,Epiblast,True,0.0,0.00250627,True,0.909091,0.0179145,9606,Zygote,0.015
2307,KIT,True,Erythroblasts,Mesoderm,True,0.0,0.00250627,True,0.0,0.0185435,9606,Blood,0.015
2308,KIT,True,NK cells,Mesoderm,True,0.0,0.00256575,True,0.0,0.018656,9606,Immune system,0.015
2309,KIT,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.00250627,True,0.71875,0.0171028,9606,Bone,0.015
2310,KIT,True,Mast cells,Mesoderm,True,0.625,0.000942211,True,0.921053,0.0163376,9606,Immune system,0.015
2311,KIT,True,Dendritic cells,Mesoderm,True,0.0,0.00262726,True,0.0714286,0.0184006,9606,Immune system,0.015
2314,KIT,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0,0.00264813,True,0.0421941,0.0181783,9606,Blood,0.015
2318,ABCG2,True,Enterocytes,Endoderm,True,0.5,0.00376648,True,0.10596,0.0455408,9606,GI tract,0.038
2319,ABCG2,True,Endothelial cells,Mesoderm,True,0.0384615,0.00356218,True,0.598958,0.0180873,9606,Vasculature,0.038
2320,ABCG2,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.00469925,True,0.0625,0.0466791,9606,Bone,0.038
2322,MESP1,True,Cardiac stem and precursor cells,Mesoderm,True,0.0,0.00689223,True,0.0,0.00494065,9606,Heart,0.005
2324,ADGRL2,True,Interneurons,Ectoderm,True,0.0,0.00407268,True,0.0213904,0.0254579,9606,Brain,0.021
2325,ADGRL2,True,Cardiac stem and precursor cells,Mesoderm,True,0.0,0.00407268,True,0.0,0.025409,9606,Heart,0.021
2326,TBX3,True,Myoblasts,Mesoderm,True,0.0,0.0303885,True,0.0,0.0,9606,Skeletal muscle,0.024
2327,TBX3,True,Cardiac stem and precursor cells,Mesoderm,True,0.0,0.0303885,True,0.0,0.0,9606,Heart,0.024
2328,TBX4,True,Cardiac stem and precursor cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.0
2329,WNT5A,True,Luminal epithelial cells,Ectoderm,True,0.0,0.00818382,True,0.0,0.0,9606,Mammary gland,0.015
2330,WNT5A,True,Cardiac stem and precursor cells,Mesoderm,True,0.0,0.00814536,True,0.0,0.0,9606,Heart,0.015
2331,WNT5A,True,Osteoblasts,Mesoderm,True,0.0,0.00814536,True,0.0,0.0,9606,Bone,0.015
2333,ANKRD1,True,Cardiomyocytes,Mesoderm,True,0.0,0.00783208,True,0.8,0.00354267,9606,Heart,0.007
2334,ANKRD1,True,Cardiac stem and precursor cells,Mesoderm,True,0.0,0.00783208,True,0.0,0.00660892,9606,Heart,0.007
2335,ANKRD1,True,Smooth muscle cells,Mesoderm,True,0.0,0.00788395,True,0.0,0.00666063,9606,Smooth muscle,0.007
2337,TNNC1,True,Cardiomyocytes,Mesoderm,True,0.0,0.00093985,True,0.0,0.0,9606,Heart,0.005
2338,ADM,True,Podocytes,Mesoderm,True,0.272727,0.0621451,True,0.444444,0.0172159,9606,Kidney,0.026
2339,ADM,True,Tanycytes,Ectoderm,True,0.0,0.0635965,True,0.0,0.0177332,9606,Brain,0.026
2340,ADM,True,Enterochromaffin cells,Endoderm,True,0.0,0.0635965,True,0.0,0.0177093,9606,GI tract,0.026
2341,ADM,True,Cardiomyocytes,Mesoderm,True,0.0,0.0635965,True,0.0,0.0177778,9606,Heart,0.026
2343,NPPA,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0833333,0.0,9606,Heart,0.0
2345,FGF2,True,Fibroblasts,Mesoderm,True,0.171171,0.0123337,True,0.00904977,0.000726408,9606,Connective tissue,0.004
2346,FGF2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0178571,True,0.0,0.000966184,9606,Heart,0.004
2348,NPPB,True,Cardiomyocytes,Mesoderm,True,0.0,0.0018797,True,0.35,0.00109501,9606,Heart,0.003
2350,TNNI3,True,Cardiomyocytes,Mesoderm,True,0.0,0.0106516,True,0.0,0.0,9606,Heart,0.01
2351,TNNT2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0103383,True,0.0,0.0,9606,Heart,0.011
2352,NPPC,True,Cardiomyocytes,Mesoderm,True,0.0,0.000626566,True,0.0,0.00309179,9606,Heart,0.003
2354,DES,True,Smooth muscle cells,Mesoderm,True,0.238095,0.00788395,True,0.735537,0.0177186,9606,Smooth muscle,0.021
2355,DES,True,Sertoli cells,Mesoderm,True,0.0,0.0093985,True,0.0,0.0233486,9606,Reproductive,0.021
2356,DES,True,Myoblasts,Mesoderm,True,0.0,0.0093985,True,1.0,0.0224135,9606,Skeletal muscle,0.021
2361,DES,True,Podocytes,Mesoderm,True,0.0,0.00946372,True,0.0,0.0233186,9606,Kidney,0.021
2362,DES,True,Cardiomyocytes,Mesoderm,True,0.0,0.0093985,True,0.783333,0.0203543,9606,Heart,0.021
2363,DES,True,Pericytes,Mesoderm,True,0.0,0.00941915,True,0.214876,0.0202698,9606,Vasculature,0.021
2364,HAND2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0093985,True,0.0166667,0.00193237,9606,Heart,0.004
2366,HAND1,True,Cardiomyocytes,Mesoderm,True,0.0,0.014411,True,0.0,0.00193237,9606,Heart,0.005
2368,GATA6,True,Sertoli cells,Mesoderm,True,0.0,0.00469925,True,0.605263,0.0196823,9606,Reproductive,0.019
2369,GATA6,True,Cardiomyocytes,Mesoderm,True,0.0,0.00469925,True,0.316667,0.0199678,9606,Heart,0.019
2370,GATA6,True,Macrophages,Mesoderm,True,0.0,0.00471698,True,0.0040404,0.02167,9606,Immune system,0.019
2371,MYL2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.916667,0.00302738,9606,Heart,0.005
2373,ACTA1,True,Cardiomyocytes,Mesoderm,True,0.0,0.00250627,True,0.0333333,0.00405797,9606,Heart,0.004
2375,VLDLR,True,Cardiomyocytes,Mesoderm,True,0.0,0.0037594,True,0.0,0.0,9606,Heart,0.025
2377,VLDLR,True,Oligodendrocytes,Ectoderm,True,0.0,0.00379267,True,0.0,0.0,9606,Brain,0.025
2378,VLDLR,True,Neuroblasts,Ectoderm,True,0.0,0.0037594,True,0.0,0.0,9606,Brain,0.025
2379,ALPK3,True,Cardiomyocytes,Mesoderm,True,0.0,0.000626566,True,0.0666667,0.000257649,9606,Heart,0.0
2380,RBM24,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.005
2381,CKMT2,True,Cardiomyocytes,Mesoderm,True,0.0,0.00093985,True,0.4,0.000708535,9606,Heart,0.002
2382,SPEG,True,Smooth muscle cells,Mesoderm,True,0.0,0.000315358,True,0.0,0.0,9606,Smooth muscle,0.005
2384,MYH7B,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0666667,0.0,9606,Heart,0.0
2385,MYOM2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0172306,True,0.483333,0.000193237,9606,Heart,0.004
2388,PDLIM5,True,Cardiomyocytes,Mesoderm,True,0.0,0.0858396,True,0.75,0.0294364,9606,Heart,0.041
2389,MYH7,True,Cardiomyocytes,Mesoderm,True,0.0,0.000313283,True,0.383333,0.000257649,9606,Heart,0.001
2391,PLN,True,Smooth muscle cells,Mesoderm,True,0.666667,0.00914538,True,0.198347,0.00323332,9606,Smooth muscle,0.006
2392,PLN,True,Cardiomyocytes,Mesoderm,True,0.0,0.0134712,True,0.833333,0.00154589,9606,Heart,0.006
2393,TCAP,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.003
2395,SORBS2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0203634,True,0.0,0.0,9606,Heart,0.046
2396,RYR2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.008
2400,ACTC1,True,Smooth muscle cells,Mesoderm,True,0.047619,0.013245,True,0.0826446,0.00788929,9606,Smooth muscle,0.011
2402,ACTC1,True,Cardiomyocytes,Mesoderm,True,0.0,0.0134712,True,1.0,0.00463768,9606,Heart,0.011
2403,MYL3,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.933333,0.00599034,9606,Heart,0.008
2405,PDE4D,True,Cardiomyocytes,Mesoderm,True,0.0,0.0153509,True,0.15,0.0214493,9606,Heart,0.021
2406,NEXN,True,Smooth muscle cells,Mesoderm,True,0.428571,0.0141911,True,0.46281,0.00931195,9606,Smooth muscle,0.014
2407,NEXN,True,Cardiomyocytes,Mesoderm,True,0.0,0.0169173,True,0.733333,0.0100483,9606,Heart,0.014
2408,MHRT,True,Cardiomyocytes,Mesoderm,False,0.0,0.0,True,0.233333,0.00057971,10090,Heart,0.001
2409,FHL2,True,Smooth muscle cells,Mesoderm,True,0.238095,0.103122,True,0.0826446,0.0281945,9606,Smooth muscle,0.043
2410,FHL2,True,Endothelial cells,Mesoderm,True,0.173077,0.101684,True,0.00260417,0.0299656,9606,Vasculature,0.043
2411,FHL2,True,NK cells,Mesoderm,True,0.0,0.106479,True,0.0,0.0287909,9606,Immune system,0.043
2413,FHL2,True,Cardiomyocytes,Mesoderm,True,0.0,0.10401,True,0.85,0.0254428,9606,Heart,0.043
2414,MYBPC3,True,Cardiomyocytes,Mesoderm,True,0.0,0.00093985,True,0.833333,0.000128824,9606,Heart,0.003
2416,TTN,True,Myoblasts,Mesoderm,True,0.0,0.0112782,True,0.0,0.0,9606,Skeletal muscle,0.007
2417,TTN,True,Cardiomyocytes,Mesoderm,True,0.0,0.0112782,True,0.0,0.0,9606,Heart,0.007
2418,GPIHBP1,True,Kupffer cells,Mesoderm,True,0.0,0.00469925,True,0.09375,0.0194818,9606,Liver,0.017
2420,GPIHBP1,True,Endothelial cells,Mesoderm,True,0.134615,0.000323834,True,0.334635,0.00330701,9606,Vasculature,0.017
2421,GPIHBP1,True,Cardiomyocytes,Mesoderm,True,0.0,0.00469925,True,0.0666667,0.0194525,9606,Heart,0.017
2425,MFN2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0075188,True,0.416667,0.0162963,9606,Heart,0.016
2426,ASB2,True,Cardiomyocytes,Mesoderm,True,0.0,0.00344612,True,0.366667,0.00483092,9606,Heart,0.005
2428,ART3,True,Cardiomyocytes,Mesoderm,True,0.0,0.016604,True,0.25,0.0222222,9606,Heart,0.021
2430,RRAD,True,Smooth muscle cells,Mesoderm,True,0.285714,0.00346894,True,0.0,0.0,9606,Smooth muscle,0.007
2431,RRAD,True,Cardiomyocytes,Mesoderm,True,0.0,0.00532581,True,0.0,0.0,9606,Heart,0.007
2433,JPH2,True,Smooth muscle cells,Mesoderm,True,0.0,0.0,True,0.14876,0.00200466,9606,Smooth muscle,0.002
2434,JPH2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.333333,0.00186795,9606,Heart,0.002
2437,HSPB7,True,Cardiomyocytes,Mesoderm,True,0.0,0.00438596,True,0.683333,0.00109501,9606,Heart,0.004
2438,MYOZ2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.666667,0.000128824,9606,Heart,0.002
2441,ENO3,True,Cardiomyocytes,Mesoderm,True,0.0,0.000313283,True,0.766667,0.00779388,9606,Heart,0.01
2443,TRDN,True,Cardiomyocytes,Mesoderm,True,0.0,0.00845865,True,0.0,0.0,9606,Heart,0.004
2445,ACTN2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.7,0.00380032,9606,Heart,0.005
2446,TNNI1,True,Loop of Henle cells,Mesoderm,True,0.0,0.00908806,True,0.0,0.0,9606,Kidney,0.009
2448,TNNI1,True,Cardiomyocytes,Mesoderm,True,0.0,0.00908521,True,0.0,0.0,9606,Heart,0.009
